genres,title,release_date,id,user_id,steam_id,playtime_forever
"['Action', 'Adventure']",Saints Row IV,2013-08-19,206420,lt-leb,76561198033916972,60
"['Action', 'Adventure']",Tom Clancy’s Splinter Cell Blacklist,2013-08-20,235600,caretj,76561198097476257,0
"['Adventure', 'Indie']","Papers, Please",2013-08-08,239030,kitchenappliancewow,76561198288556235,1227
"['Action', 'Indie']",Guncraft,2013-08-09,241720,76561198090385340,76561198090385340,48
"['Action', 'Adventure', 'Indie', 'RPG']",Hammerwatch,2013-08-12,239070,76561198072517781,76561198072517781,80
"['Action', 'Indie']",Teleglitch: Die More Edition,2013-07-24,234390,76561198077974055,76561198077974055,1368
['Strategy'],Magic 2014 — Duels of the Planeswalkers,2013-06-26,213850,76561198038762341,76561198038762341,794
"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",Interstellar Marines,2013-07-02,236370,76561198107751338,76561198107751338,36
"['Racing', 'Simulation', 'Sports']",MotoGP™13,2013-06-20,240600,eddyfry,76561198095932821,1726
"['Strategy', 'Casual']",Risk,2013-06-10,227920,76561198114810888,76561198114810888,320
['Strategy'],Wargame: Airland Battle,2013-05-29,222750,76561198098543442,76561198098543442,46
"['Indie', 'RPG', 'Strategy']",Fallen Enchantress: Legendary Heroes,2013-05-22,228260,76561198242444678,76561198242444678,0
"['Action', 'Adventure', 'Indie', 'RPG']",Dust: An Elysian Tail,2013-05-24,236090,stocky55,76561198092456597,577
['Action'],Call of Juarez® Gunslinger,2013-05-22,204450,concarnage,76561198092031378,1432
"['Action', 'Indie', 'Strategy']",Gunpoint,2013-06-03,206190,76561198069590590,76561198069590590,208
"['Racing', 'Sports']",GRID 2,2013-05-27,44350,76561198064266109,76561198064266109,80
['Indie'],FEZ,2013-05-01,224760,76561198080795921,76561198080795921,27
"['Action', 'Adventure']",Far Cry 3 - Blood Dragon,2013-05-01,233270,76561197992576872,76561197992576872,1670
"['Free to Play', 'Massively Multiplayer', 'RPG']",Ragnarok Online 2,2013-05-01,231060,76561198058622563,76561198058622563,23552
"['Casual', 'Indie', 'Racing']",Mini Motor Racing EVO,2013-05-01,209520,76561198079651908,76561198079651908,165
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Monaco: What's Yours Is Mine,2013-04-24,113020,76561198096059368,76561198096059368,67
"['Action', 'Adventure', 'Indie']",Cry of Fear,2013-04-25,223710,76561198073457050,76561198073457050,721
"['Action', 'Adventure', 'Indie', 'RPG']",ORION: Prelude,2013-04-16,104900,xXBoss1Xx,76561198286931078,864
['Strategy'],Age of Empires II HD,2013-04-09,221380,littlebear_nz,76561198069664722,8927
['Action'],ShootMania Storm,2013-04-10,229870,76561198072808192,76561198072808192,5
"['Casual', 'Indie', 'Strategy']",Dungeon Hearts,2013-03-28,229520,76561198081212721,76561198081212721,5
"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",Kingdom Wars,2013-04-01,227180,76561198240779340,76561198240779340,0
"['Simulation', 'Strategy']",Cities in Motion 2,2013-04-02,225420,76561198073152634,76561198073152634,541
"['Action', 'Free to Play']",Warframe,2013-03-25,230410,kamoobro10,76561198263525399,1727
['Action'],BioShock Infinite,2013-03-25,8870,76561198095471397,76561198095471397,523
['Indie'],DLC Quest,2013-03-18,230050,76561198075833540,76561198075833540,61
"['Indie', 'Strategy']",Organ Trail: Director's Cut,2013-03-19,233740,76561198082847677,76561198082847677,307
['Casual'],Angry Birds Space,2013-03-07,210550,76561198088522695,76561198088522695,6
"['Indie', 'Simulation']",Euro Truck Simulator,2008-08-06,232010,76561198079334894,76561198079334894,42
['Action'],Sniper: Ghost Warrior 2,2013-03-11,34870,76561198088639620,76561198088639620,139
"['Free to Play', 'Massively Multiplayer']",Dungeon-Party,2013-03-13,215870,76561198159031379,76561198159031379,0
"['Racing', 'Sports']",TrackMania² Canyon,2011-09-14,228760,76561198090332398,76561198090332398,2611
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Star Conflict,2013-02-27,212070,76561198097327790,76561198097327790,98
"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Champions of Regnum,2013-02-27,222520,76561198064621816,76561198064621816,40736
['Action'],Sniper Elite: Nazi Zombie Army,2013-02-28,227100,76561198069241406,76561198069241406,9
"['Action', 'Adventure']",Tomb Raider,2013-03-04,203160,76561198065718885,76561198065718885,31
['Action'],The Showdown Effect,2013-03-05,204080,76561198050943947,76561198050943947,53
"['Action', 'Adventure', 'Strategy']",Brutal Legend,2013-02-26,225260,76561198072754172,76561198072754172,345
"['Free to Play', 'Racing', 'Simulation', 'Sports']",RaceRoom Racing Experience,2013-02-12,211500,76561198071748761,76561198071748761,40
"['Casual', 'Indie', 'Simulation']",Bientôt l'été,2013-02-06,229600,76561198070015801,76561198070015801,52
"['Racing', 'Sports']",Sonic &amp; All-Stars Racing Transformed,2013-01-31,212480,76561198075054497,76561198075054497,703
"['Adventure', 'Indie']",Antichamber,2013-01-31,219890,76561198083200551,76561198083200551,143
"['Action', 'Casual', 'Indie', 'RPG']","10,000,000",2013-01-15,227580,76561198086374942,76561198086374942,29
"['Indie', 'Simulation']",Euro Truck Simulator 2,2013-01-16,227300,76561198064445006,76561198064445006,1811
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Dragon Nest,2012-12-18,11610,NotSniperMainMr,76561198185399534,0
"['Action', 'Indie']",Ace of Spades: Battle Builder,2012-12-12,224540,76561197994893374,76561197994893374,786
"['Free to Play', 'Massively Multiplayer', 'RPG']",Everquest ®,2012-12-13,205710,76561198226060592,76561198226060592,0
"['Action', 'Adventure', 'Indie']",Party of Sin,2012-12-13,212700,AssassinTheKiller,76561198102474504,0
"['Action', 'Indie', 'RPG']",Dead Pixels,2012-12-07,222980,76561198080454250,76561198080454250,59
"['Action', 'Adventure']",Far Cry 3,2012-12-04,220240,76561198083961822,76561198083961822,285
"['Action', 'Indie']",Super Hexagon,2012-11-27,221640,76561198095157288,76561198095157288,0
"['Adventure', 'Casual', 'Indie']",Little Inferno,2012-11-19,221260,76561198071783534,76561198071783534,367
['Action'],Sonic Adventure 2,2012-11-19,213610,76561198081536842,76561198081536842,537
"['Adventure', 'Casual', 'Strategy']",Scribblenauts Unlimited,2012-11-19,218680,76561198074356093,76561198074356093,231
['Action'],Hitman: Absolution™,2012-11-19,203140,76561198154576540,76561198154576540,3290
"['Action', 'Free to Play', 'Massively Multiplayer']",PlanetSide 2,2012-11-20,218230,phillip-97,76561198084826533,281
['Adventure'],Assassin’s Creed® III,2012-11-20,208480,76561198083393255,76561198083393255,4791
"['Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",AirMech Strike,2012-11-08,206500,76561198062158594,76561198062158594,5257
"['Indie', 'RPG', 'Strategy']",Defender's Quest: Valley of the Forgotten (DX edition),2012-10-30,218410,Sandvich4Life,76561198093924569,138
"['Action', 'Indie', 'Strategy']",Natural Selection 2,2012-10-30,4920,76561198094327568,76561198094327568,385
"['Adventure', 'Indie']",Pid,2012-10-31,218740,TheHiddenBlade_chile,76561198101259077,40
"['Action', 'Adventure', 'Indie']",iBomber Attack,2012-11-01,218660,Naytosh,76561198088114725,14
"['Action', 'Adventure', 'Indie']",Lucius,2012-10-26,218640,76561198071373808,76561198071373808,113
"['Action', 'Indie', 'Racing']",Zombie Driver HD,2012-10-17,220820,76561198092009904,76561198092009904,20
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Dwarfs - F2P,2012-10-18,213650,76561198077601248,76561198077601248,230
"['Action', 'Indie']",Chivalry: Medieval Warfare,2012-10-16,219640,76561198054212632,76561198054212632,320
"['Action', 'Adventure', 'Indie']",Mark of the Ninja,2012-10-16,214560,76561198078549047,76561198078549047,39
['Strategy'],Worms Revolution,2012-10-10,200170,Sorefinger,76561198088678067,1089
"['Action', 'RPG']",R.A.W. Realms of Ancient War,2012-10-11,209730,joshuacowan23,76561198077504222,155
"['Racing', 'Sports']",GTR - FIA GT Racing Game,2012-09-25,44600,76561198060329028,76561198060329028,243
"['Action', 'Adventure', 'Indie']",McPixel,2012-09-25,220860,dalilg,76561198027687202,0
"['Action', 'Adventure']",Dishonored,2012-10-08,205100,76561198064287685,76561198064287685,555
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Castle Crashers®,2012-09-26,204360,76561198068040902,76561198068040902,9262
"['Action', 'Casual', 'RPG']",Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012-09-27,214830,PotatoesBasket,76561198067650820,34
['Action'],Call of Duty: Black Ops - Mac Edition,2012-09-27,214630,76561198092281449,76561198092281449,1
"['Casual', 'Simulation']",Dream Pinball 3D,2012-09-19,215790,76561198061643437,76561198061643437,34
"['Action', 'Adventure', 'Indie', 'RPG']",Torchlight II,2012-09-20,200710,76561198063318130,76561198063318130,809
['Action'],Dogfight 1942,2012-09-21,217790,76561198071557383,76561198071557383,174
['Strategy'],XCOM: Enemy Unknown,2012-10-08,200510,soxra,76561198063199565,1658
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Continent of the Ninth Seal,2012-09-13,212390,MRXISKI,76561198035999847,0
"['Indie', 'Simulation', 'Strategy']",FTL: Faster Than Light,2012-09-14,212680,76561198093270673,76561198093270673,885
"['Action', 'RPG']",Borderlands 2,2012-09-17,49520,76561198066243952,76561198066243952,6780
"['Racing', 'Simulation', 'Sports']",F1 2012™,2012-09-17,208500,Turbo_Husky,76561198091758520,1476
"['Adventure', 'Indie', 'Strategy']",The Basement Collection,2012-08-31,214790,76561198092833010,76561198092833010,18
"['Adventure', 'Indie']",Home,2012-06-01,215670,76561198069352409,76561198069352409,36
"['Action', 'Indie', 'Strategy']",Shad'O,2012-09-04,215770,TonyMei,76561198070289974,0
"['Action', 'RPG']",DARK SOULS™: Prepare To Die™ Edition,2012-08-23,211420,76561198084256354,76561198084256354,2424
"['Action', 'Indie', 'Strategy']",Tiny Troopers,2012-08-24,216110,76561198066592795,76561198066592795,237
"['Action', 'Free to Play', 'Indie']",Super Crate Box,2010-10-22,212800,76561198071408717,76561198071408717,218
"['Action', 'Free to Play']",Gotham City Impostors Free to Play,2012-08-30,206210,76561198074529224,76561198074529224,209
"['Action', 'Indie', 'Strategy']",Tower Wars,2012-08-14,214360,Trinityz,76561198066673439,0
"['Adventure', 'Indie']",Deponia,2012-08-06,214340,76561198069064695,76561198069064695,27
"['Strategy', 'Indie', 'Casual', 'Simulation']",Rigonauts,2012-08-07,214100,76561198084459399,76561198084459399,108
"['Indie', 'Casual']",English Country Tune,2011-11-25,207570,76561198100772096,76561198100772096,13
"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",MapleStory,2012-08-09,216150,76561198074888672,76561198074888672,1
"['Action', 'Free to Play', 'Indie', 'Strategy']",Awesomenauts - the 2D moba,2012-08-01,204300,76561198050723809,76561198050723809,1525
"['Action', 'Adventure', 'Indie', 'RPG']",Wanderlust: Rebirth,2011-06-14,211580,76561198073814411,76561198073814411,0
"['Action', 'Indie', 'Strategy']",Orcs Must Die! 2,2012-07-30,201790,76561198084863205,76561198084863205,2580
"['Action', 'Adventure']",Prototype 2,2012-07-24,115320,76561198071474863,76561198071474863,1569
"['Action', 'Indie']",Kung Fu Strike - The Warrior's Rise,2012-07-24,212030,76561198074640930,76561198074640930,0
"['Action', 'Free to Play']",Blacklight: Retribution,2012-07-02,209870,alfaNJ,76561198302111845,198
['Indie'],Adventures of Shuggy,2012-06-13,211440,76561198060740024,76561198060740024,3
['Indie'],Tiny and Big: Grandpa's Leftovers,2012-06-19,205910,76561198066605030,76561198066605030,186
['Strategy'],Magic: The Gathering - Duels of the Planeswalkers 2013,2012-06-20,97330,76561198090800960,76561198090800960,17
"['Action', 'Adventure']",Spec Ops: The Line,2012-06-25,50300,76561198203305963,76561198203305963,519
"['Indie', 'Strategy']",Sins of a Solar Empire®: Rebellion,2012-06-12,204880,76561198083502021,76561198083502021,7961
"['Simulation', 'Strategy']",Stronghold 3 Gold,2012-05-25,47400,76561198075260359,76561198075260359,312
"['Action', 'Adventure']",Alan Wake's American Nightmare,2012-05-22,202750,76561198071703024,76561198071703024,136
"['Action', 'Simulation']",Thief™ Gold,1998-11-30,211600,niconiconii3,76561198035016834,8
"['Action', 'Simulation', 'Strategy']",Port Royale 3,2012-05-04,205610,hellguard06,76561198107772436,539
['Action'],Nexuiz,2012-05-10,96800,76561198053870902,76561198053870902,149
['Adventure'],Sonic the Hedgehog 4 - Episode II,2012-05-15,203650,76561198062180678,76561198062180678,2139
['Adventure'],The Walking Dead,2012-04-24,207610,anymartins,76561198077645023,1059
"['Action', 'Adventure', 'Racing']",Fireburst,2012-04-25,207190,JoshCheetah,76561198087520186,238
['Strategy'],Warlock - Master of the Arcane,2012-05-08,203630,76561198085813887,76561198085813887,86255
"['Action', 'Strategy']",Men of War: Condemned Heroes,2012-04-12,204860,jaysterpark,76561198078381176,0
"['Adventure', 'Indie']",Superbrothers: Sword &amp; Sworcery EP,2012-04-16,204060,76561198066447796,76561198066447796,5
['RPG'],The Witcher 2: Assassins of Kings Enhanced Edition,2011-05-17,20920,tobyowner,76561198083905703,1299
"['Free to Play', 'Action', 'Strategy', 'Indie', 'Sports']",Super MNC,2012-04-19,104700,76561198084638666,76561198084638666,0
['Action'],Sniper Elite V2,2012-04-30,63380,faithisfake,76561198081434167,3849
"['Free to Play', 'Massively Multiplayer', 'RPG']",Fallen Earth Free2Play,2011-10-12,113420,OfficialLandyy,76561198161885605,0
"['Action', 'Indie']",Really Big Sky,2012-02-24,201570,76561198081743756,76561198081743756,0
"['Free to Play', 'Massively Multiplayer', 'Strategy']",Stronghold Kingdoms,2012-02-27,47410,76561198002972612,76561198002972612,155
"['Action', 'Adventure', 'Indie']",Shank 2,2012-02-07,102840,GFighters,76561198077087280,162
"['Adventure', 'Indie']",Blackwell Deception,2012-01-13,80360,76561198075922424,76561198075922424,355
"['Action', 'RPG']",Kingdoms of Amalur: Reckoning™,2012-02-07,102500,76561198019301971,76561198019301971,6518
['Action'],The Darkness II,2012-02-06,67370,javuri61,76561198089493452,302
"['Simulation', 'Strategy']",Age of Empires® III: Complete Collection,2009-09-15,105450,76561198075420829,76561198075420829,348
['Action'],Saints Row: The Third,2011-11-14,55230,deathmuffin2,76561198066456719,2378
"['Action', 'Indie', 'Casual']",Rochard,2011-11-15,107800,76561198075721977,76561198075721977,14
['Racing'],Ignite,2011-10-28,45410,76561198038432168,76561198038432168,118
"['Action', 'Free to Play', 'Massively Multiplayer']",Bloodline Champions,2011-01-13,6370,76561198165711232,76561198165711232,120
['Simulation'],Take On Helicopters,2011-10-27,65730,76561198070976879,76561198070976879,977
"['Action', 'RPG']",Lord of the Rings: War in the North,2011-11-01,32800,76561198069690973,76561198069690973,89
['Strategy'],Worms,1995-10-30,70640,sduce,76561198053216421,0
"['Action', 'Indie', 'RPG', 'Strategy']",Dungeon Defenders,2011-10-18,65800,rogerrr,76561198056963200,1349
"['Action', 'Indie']",Lightfish,2011-10-19,116120,76561198061458070,76561198061458070,0
"['Sports', 'Strategy']",Worms Crazy Golf,2011-10-19,70620,76561198046426102,76561198046426102,327
['Action'],PAYDAY™ The Heist,2011-10-20,24240,76561198068621601,76561198068621601,40
"['Action', 'Indie']",Steel Storm: Burning Retribution,2011-05-11,96200,76561198026814630,76561198026814630,0
['Action'],RAGE,2011-10-03,9200,76561198048496517,76561198048496517,15
"['Action', 'Indie', 'Strategy']",Orcs Must Die!,2011-10-11,102600,76561198107917480,76561198107917480,0
"['Action', 'Indie']",Serious Sam Double D XXL,2011-08-30,111600,pastenfelipe,76561198071478202,1
"['RPG', 'Strategy']",Might &amp; Magic: Clash of Heroes,2011-09-22,61700,76561198076772801,76561198076772801,650
"['Action', 'Strategy']",Nuclear Dawn,2011-09-26,17710,76561198046718131,76561198046718131,811
['Strategy'],Worms Ultimate Mayhem,2011-09-28,70600,76561198101325714,76561198101325714,52
['Strategy'],A Game of Thrones - Genesis,2011-09-29,58550,76561198049573884,76561198049573884,157
"['Casual', 'Indie']",Blocks That Matter,2011-08-19,111800,darendarenson,76561198071320030,141
"['Action', 'Indie', 'RPG']",Bastion,2011-08-16,107100,76561198056121488,76561198056121488,231
"['Adventure', 'Simulation']",From Dust,2011-08-17,33460,peter1023199,76561198060504260,452
"['Action', 'Indie', 'RPG']",E.Y.E: Divine Cybermancy,2011-07-29,91700,76561198072190369,76561198072190369,0
"['Adventure', 'Indie']",LIMBO,2011-08-02,48000,76561198060693343,76561198060693343,254
['Adventure'],Post Mortem,2002-11-01,46550,76561198089024507,76561198089024507,0
"['Action', 'Adventure', 'Indie']",Gatling Gears,2011-08-30,102810,CaptainEKS,76561198085575802,55
['Simulation'],Demolition Company Gold Edition,2011-08-04,65270,76561198062187906,76561198062187906,2821
"['RPG', 'Indie']",Breath of Death VII,2011-07-13,107300,darcy2711,76561198061342988,27
"['Action', 'Strategy']",Trapped Dead,2011-07-15,46540,76561198044861885,76561198044861885,0
"['Action', 'Strategy']",Operation Flashpoint: Red River,2011-06-06,44340,zadadrian,76561198005126009,0
['Action'],Red Faction®: Armageddon™,2011-06-06,55110,76561198051667509,76561198051667509,403
['Simulation'],Trainz™ Simulator 12,2011-06-08,24670,76561198051820609,76561198051820609,0
"['Action', 'Indie']",Capsized,2011-04-29,95300,quickmoose896,76561198087858403,86
"['Casual', 'Indie', 'Simulation']",Universe Sandbox,2011-04-29,72200,76561198063520509,76561198063520509,29
"['Action', 'RPG']",Mount &amp; Blade: With Fire &amp; Sword,2011-05-03,48720,76561198081114534,76561198081114534,1512
['Action'],Section 8®: Prejudice™,2011-05-04,97100,76561198072757565,76561198072757565,80
"['Strategy', 'Indie', 'Casual']",Dwarfs!?,2011-05-04,35480,76561198042245296,76561198042245296,25
"['Adventure', 'Casual', 'Indie']",The Tiny Bang Story,2011-04-22,96000,76561198106279067,76561198106279067,13
"['Adventure', 'Indie']",BEEP,2011-05-06,104200,dudumon,76561198070728875,183
"['Action', 'Adventure', 'Indie', 'Strategy']",Hydrophobia: Prophecy,2011-05-09,92000,76561198085881699,76561198085881699,27
"['Adventure', 'Casual', 'Indie']",Lume,2011-05-09,105100,kimbunny07,76561198051377743,122
"['Action', 'Adventure', 'Indie', 'RPG']",Terraria,2011-05-16,105600,76561198083226897,76561198083226897,12932
"['Action', 'Free to Play']",BRINK,2011-05-09,22350,76561198073266951,76561198073266951,851
"['Indie', 'Strategy']",DETOUR,2011-05-16,92100,00810cccyyykkk,76561198084667276,0
['Adventure'],Syberia II,2004-03-30,46510,76561198014359253,76561198014359253,0
"['Action', 'Indie']",Naval Warfare,2011-05-25,98500,76561198044304918,76561198044304918,1
"['Indie', 'Strategy']",iBomber Defense,2011-05-26,104000,27dnguyen,76561198085935015,0
"['Casual', 'Indie']",Fortix 2,2011-05-06,45450,sirsonfenaenzo,76561198064935134,83
"['Casual', 'Indie', 'Strategy']",NightSky,2011-03-01,99700,76561198086996214,76561198086996214,0
"['Indie', 'Simulation']",SpaceChem,2011-03-02,92800,76561198084066563,76561198084066563,75
['Action'],Space Channel 5: Part 2,2011-03-04,71260,76561198058096756,76561198058096756,274
"['Sports', 'Simulation']",SEGA Bass Fishing,2011-03-04,71240,sanuk_games,76561198078576431,20
"['Action', 'Racing']",Post Apocalyptic Mayhem,2011-03-17,91900,76561198038555019,76561198038555019,1
"['Action', 'Adventure']",Assassin’s Creed® Brotherhood,2011-03-22,48190,76561198100384350,76561198100384350,184
['Action'],Crysis 2 - Maximum Edition,2011-03-22,108800,ArmouredForBattle,76561198325896496,283
"['Action', 'Adventure']",LEGO® Star Wars™ III - The Clone Wars™,2011-03-22,32510,taplit06,76561198063993065,638
['Racing'],Shift 2 Unleashed,2011-03-29,47920,OnIy_human,76561198054482771,100
"['Action', 'Casual', 'Indie', 'Strategy']",HOARD,2011-04-04,63000,76561198035989153,76561198035989153,49
['Simulation'],Cities in Motion,2011-02-22,73010,76561198062630916,76561198062630916,19
['Simulation'],Agricultural Simulator 2011: Extended Edition,2011-02-23,92900,FranLOL,76561198062900215,49
['Strategy'],Men of War: Assault Squad,2011-02-24,64000,CrAzYNordie,76561198072755767,8077
['Action'],Painkiller Redemption,2011-02-25,65560,matheus0173,76561198189854528,38
"['Action', 'RPG']",Magicka,2011-01-25,42910,76561198072077473,76561198072077473,499
"['Action', 'Strategy', 'Indie', 'Casual']",Swords and Soldiers HD,2010-12-02,63500,yoshi_bilby,76561198094054291,646
"['Casual', 'Indie', 'Strategy']",RUSH,2010-12-03,38720,Chinonso2,76561198172589469,1
['Strategy'],Greed Corp,2010-12-10,48950,devilsden3,76561198064312334,124
['Racing'],Need For Speed: Hot Pursuit,2010-11-16,47870,euzi,76561198074141366,831
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",EVE Online,2003-05-06,8500,DoaFapbeforeaNap,76561198053143446,75
['Strategy'],Guardians of Graxia,2010-11-10,90500,76561198068023959,76561198068023959,0
"['Indie', 'Casual']",Zen Bound 2,2010-11-16,61600,76561198043809073,76561198043809073,239
"['Casual', 'Sports']",Poker Night at the Inventory,2010-11-22,31280,76561198082959786,76561198082959786,213
"['Indie', 'RPG', 'Strategy']",Depths of Peril,2007-09-05,23600,76561198040633290,76561198040633290,270
['Racing'],MX vs. ATV Reflex,2010-11-26,55140,76561198082474729,76561198082474729,2865
['Indie'],Super Meat Boy,2010-11-30,40800,76561198092415778,76561198092415778,468
['Racing'],nail'd,2010-11-30,40380,ilovemytruelove,76561198104085180,68
['RPG'],Dragon Age: Origins - Ultimate Edition,2010-10-26,47810,aarcanicuss,76561198056946489,1173
"['Action', 'Adventure', 'Indie']",Tommy Tronic,2010-10-28,41660,76561198072455967,76561198072455967,3
"['Sports', 'Strategy']",Blood Bowl® Legendary Edition,2010-10-28,58520,76561198010061823,76561198010061823,316
['Simulation'],Farming Simulator 2011,2010-10-29,90200,76561198072361871,76561198072361871,731
"['Action', 'Adventure']",Dead Rising® 2,2010-09-27,45740,76561198077456763,76561198077456763,140
"['Action', 'Indie']",ProtoGalaxy,2010-10-06,60600,76561198106325217,76561198106325217,0
"['Adventure', 'Casual']",Riven: The Sequel to MYST,1997-10-29,63610,dankwankcho,76561198055684430,204
['Indie'],eversion,2010-06-07,33680,76561198070633248,76561198070633248,60
"['Action', 'Adventure']",Prince of Persia: The Forgotten Sands™,2010-06-08,33320,doyouhavejam,76561198070341138,330
"['Action', 'Indie']",DogFighter,2010-06-14,42500,Carlos926,76561198089394458,0
['Action'],Sniper: Ghost Warrior,2010-06-24,34830,deathclef,76561198059361253,234
"['Casual', 'Indie']",Puzzle Dimension,2010-06-21,57200,76561198066316646,76561198066316646,0
['Simulation'],Rig n Roll,2010-06-04,46370,76561198080368480,76561198080368480,11
['Action'],Day of Defeat: Source,2010-07-12,300,doctr,76561198002099482,1131
['Strategy'],Future Wars,2010-04-07,46440,76561198093876905,76561198093876905,9
['Action'],Chaser,2003-08-22,39670,76561198076664452,76561198076664452,236
"['Action', 'Adventure']",LEGO Harry Potter: Years 1-4,2010-06-25,21130,76561198083049918,76561198083049918,552
"['Action', 'Simulation', 'Strategy']",Arma 2: Operation Arrowhead,2010-06-29,33930,76561198078209547,76561198078209547,7641
['Action'],F.E.A.R.,2005-10-17,21090,educASIAN,76561198041035760,72
['Strategy'],STAR WARS™ Empire at War - Gold Pack,2006-02-16,32470,76561198092274758,76561198092274758,0
['Strategy'],Napoleon: Total War™,2010-02-25,34030,76561198031207016,76561198031207016,2384
['Action'],Battlefield: Bad Company™ 2,2010-03-02,24960,76561198075694490,76561198075694490,243
['Strategy'],Supreme Commander 2,2010-03-01,40100,76561198022095288,76561198022095288,36490
['Racing'],Sonic &amp; SEGA All-Stars Racing,2010-03-03,34190,bkbk2,76561198050557204,0
['Simulation'],Silent Hunter 5®: Battle of the Atlantic,,48110,76561198015981146,76561198015981146,3856
"['Action', 'Adventure']",Assassin's Creed 2 Deluxe Edition,2010-03-09,33230,iareasdaft,76561198060304638,1648
"['Action', 'Adventure']",Just Cause 2,2010-03-23,8190,76561198170198366,76561198170198366,115
['Strategy'],"Warhammer® 40,000: Dawn of War® II Chaos Rising",2010-03-10,20570,CAPTAINVRITRAS,76561198072346152,430
"['Action', 'Indie']",Shatter,2010-03-15,20820,LegionFTW,76561198042147071,0
['Strategy'],Command &amp; Conquer 4: Tiberian Twilight,2010-03-16,47700,76561198092362090,76561198092362090,340
"['Casual', 'Simulation']",My Tribe,2008-11-28,51010,76561198122431305,76561198122431305,1852
['Casual'],Unwell Mel,2009-03-26,51020,76561198067720689,76561198067720689,42
"['Action', 'Indie']",Booster Trooper,2010-04-16,27920,76561198045066271,76561198045066271,0
"['Action', 'Indie', 'Racing', 'Sports']",Zero Gear,2010-01-12,18820,apietox,76561198147823223,40
"['Action', 'RPG']",Greed: Black Border,2010-01-13,46400,76561198085773013,76561198085773013,0
['Action'],Aliens versus Predator Classic 2000,2000-03-28,3730,76561198065477704,76561198065477704,282
['RPG'],Mass Effect 2,2010-01-26,24980,76561198038335636,76561198038335636,0
"['Casual', 'Indie']",Toki Tori,2010-01-28,38700,76561198066902249,76561198066902249,650
"['Casual', 'Indie']",Secret of the Magic Crystals,2010-02-03,45100,RATmasterfy,76561198076110743,0
['Action'],Aliens vs. Predator™,2010-02-16,10680,76561198079961670,76561198079961670,1062
['Action'],BioShock® 2,2010-02-09,8850,0rangeZ3r0,76561198052669139,322
"['Action', 'Adventure']",Lost Planet: Extreme Condition Colonies Edition,2010-02-11,45720,76561198103387994,76561198103387994,1
['Action'],Left 4 Dead 2,2009-11-16,550,97396295,76561198090575193,13226
['Action'],Rogue Warrior,2009-12-01,22310,76561198039710221,76561198039710221,1264
"['RPG', 'Strategy']",King's Bounty: Armored Princess,2009-11-19,3170,76561198031753722,76561198031753722,1
"['Action', 'RPG']",Gothic® 3,2006-10-13,39500,76561198047272769,76561198047272769,61
"['Action', 'Free to Play', 'Indie']",Altitude,2009-12-04,41300,76561198036723888,76561198036723888,27
"['Adventure', 'Casual', 'Indie']",Samorost 2,2009-12-10,40720,sledski,76561197971172394,0
"['Action', 'Simulation']",Project Freedom,2009-10-14,34810,76561198060804218,76561198060804218,54
['Simulation'],Combat Wings: Battle of Britain,2009-10-14,34820,76561197999903293,76561197999903293,330
"['Indie', 'Simulation', 'Sports']",Cricket Revolution,2009-10-28,25500,qldmaroon7,76561198051375476,214
"['Indie', 'Strategy']",AI War: Fleet Command,2009-10-21,40400,76561198047755891,76561198047755891,62
"['Action', 'Indie', 'Racing', 'Sports']",Metal Drift,2009-10-22,32200,76561198047948105,76561198047948105,1380
"['Action', 'RPG']",Borderlands,2009-10-26,8980,zile98,76561198062673980,1972
['Action'],Operation Flashpoint: Dragon Rising,2009-10-06,12830,76561198151519460,76561198151519460,49
"['Simulation', 'Strategy']",Tropico 3,2009-10-20,23490,Splifz,76561198061843387,8
['Action'],Red Faction Guerrilla Steam Edition,2009-09-15,20500,76561198081019354,76561198081019354,37
"['Action', 'Adventure']",Resident Evil™ 5/ Biohazard 5®,2009-09-15,21690,76561198077561487,76561198077561487,2241
['Action'],STAR WARS™ Jedi Knight: Dark Forces II,1997-10-09,32380,76561198043831228,76561198043831228,1
['Action'],STAR WARS™ Jedi Knight - Mysteries of the Sith™,1998-01-31,32390,76561198045391389,76561198045391389,90
['Action'],STAR WARS™ Jedi Knight II - Jedi Outcast™,2003-09-16,6030,76561198069931339,76561198069931339,20
['Action'],STAR WARS™ Jedi Knight - Jedi Academy™,2003-09-16,6020,76561198078043002,76561198078043002,344
"['Action', 'Adventure']",Twin Sector,2009-09-16,27900,parametros,76561198085845760,20
['Action'],MDK,1997-05-01,38450,beuy,76561197970269644,29
